"IP","Ton","Toff","Pcg","TR","MRR","SR"
5.7046812337048,108.664935735845,54.7070309426847,0.0150747884020207,434.434057467177,8.57004356325366,4.10698624561448
3.28781367172168,163.28343411599,62.8758006387449,0.0229830892023673,797.948395016215,4.41377817076464,2.64120948813288
5.64764071196149,165.536930062313,44.2332442570406,0.0363976145587759,729.571885301779,11.5840117718525,4.5848337317456
5.28878816017213,168.229693535698,52.8379392082385,0.0412900176811698,745.05631459495,11.9096687771305,4.35526296668508
6.24750276689671,198.386987670503,47.564856187248,0.0449398292493255,716.785941082237,13.098693160536,6.10847043479208
4.37168693085405,136.261552217994,87.9420615910533,0.022287569280116,702.600074746499,7.19401107983701,3.96720855971034
5.34981228710485,194.426871741655,75.1895290306209,0.0237366827906252,777.777239697848,10.1892692553649,4.33655877894615
6.05291917852545,126.890218693338,65.2307958269695,0.017480555456279,777.165821882352,11.0464015862681,4.51203855799245
6.33585625811327,198.694909366404,57.6051660451603,0.0150520762588829,696.932013027544,9.84300931252126,5.47927082622692
5.02480503291729,146.086587186425,69.6138678577961,0.0312634755613829,482.29323827941,11.9676576242763,3.15342996115071
4.51566222497669,115.893801114584,83.9614779996913,0.0184526151000735,569.11692996172,8.3441742426627,3.24551452589967
5.63549506510474,146.97338302635,41.6513717990232,0.0168372212960902,729.795737385196,11.9983478598474,3.46513705421464
4.49181587594552,152.8184871764,97.0577868212221,0.0323313286654221,440.474693370505,8.43888935213436,3.78014089795004
6.33444562844005,120.873047467729,81.9801445694298,0.0215981992080113,638.376075650516,12.1258819683351,4.99657580201095
6.51807427583983,189.221883421943,78.4990672482502,0.0221504873701724,511.557959074185,11.7290384416947,5.5795720315017
5.70128450613114,103.532361665755,51.8722485514655,0.0359237835077377,793.114293704425,11.389748277576,4.78836345819628
5.86005662582675,110.176384065182,49.4209133701422,0.0246479605969316,713.329604735796,12.545529917186,4.02592657133446
6.81752098520345,139.497641639406,50.4671301952638,0.0162457183219365,795.215457593695,13.1324094580567,6.02247682405462
3.47957291574641,174.118750863185,90.4320733981708,0.0321579126210052,409.723765830852,7.17029583176576,2.35065468764798
5.1185647419229,179.586335613651,68.8745015649864,0.0327160785891932,713.171044170984,10.7395538302049,4.08791364096283
5.07172832539776,125.086681228384,99.197199953759,0.0367400287344495,492.550576060587,10.6003293402501,3.94722405379254
4.25539988392125,176.339820581862,62.7592228697477,0.0380827424685526,728.801910134104,10.8382652053902,3.23781445843119
4.70307130658868,127.324874858407,95.6526591065435,0.0157969912111113,543.643395349997,6.61796237225006,3.78656113442232
4.32075892391147,193.699257852852,45.3449673159753,0.0423839031553671,564.865806901981,8.55129619130612,4.26521313113236
4.53610897819113,128.952058168748,49.3437158966475,0.0399658512201501,587.3969003841,7.54289571089222,4.66236870243999
6.05848524262099,126.728241741434,55.723574053219,0.0409520394728796,681.608706808906,12.4182939247617,4.92003163127012
3.78519107876542,140.263494761083,91.9154652692536,0.0333585629271549,769.908392270934,9.38452372717951,2.52372443999259
6.39085631170869,149.662840813566,62.5663011739907,0.0168473758244204,604.896232158738,13.524003364305,4.33897409698961
4.64492094416098,184.092182455701,65.8021577862229,0.0284680339918292,641.750765802808,8.57378187455625,3.95573717176268
6.26193710220208,162.607478288361,45.1256298978707,0.0365433846484904,411.447152613465,9.81464381831515,6.09662044890638
5.4490761000336,177.811940926277,92.7490956999589,0.036977779115424,790.452965249047,10.6414313882495,5.11877692496897
4.55376720270353,170.29832737053,56.527077436669,0.0350096534153914,511.784232418067,8.92972082104468,3.95863890198317
