alpha,Re,CL,CD
7.452254954,9224.005251,0.728171501,0.036091336
6.150084288,5356.493965,0.662283784,0.093455489
11.72866398,5972.601771,1.041833051,0.12199735
10.37091125,3433.415237,0.804710046,0.138483309
4.405700338,8550.349406,0.439216889,0.015493303
3.938173929,3466.200759,0.083635439,0.058540263
5.503437954,4901.932078,0.438554239,0.073940564
6.975647016,8041.616306,0.909004004,0.076908757
16.35941087,6917.158128,1.776447737,0.188453877
6.168290864,5451.665434,0.867742458,0.117114713
18.20404506,7804.155531,1.700585117,0.161555048
6.870505469,3889.378394,0.897733483,0.14544366
0.341825648,3557.452555,0.028918506,0.05552134
7.869958157,5829.316961,0.761146302,0.094408514
8.669063005,1973.560096,0.867392909,0.170135271
14.55013972,8498.333597,1.494648369,0.131405243
15.33889301,6932.167146,1.672763199,0.176020832
7.30148909,2164.108371,0.65003527,0.142494591
5.86769562,6779.854315,0.549605644,0.0572754
9.218808733,5210.094802,0.944728396,0.124083931
17.63288965,5701.669745,1.26861951,0.145627803
5.04836726,2665.348384,0.520702907,0.123690376
7.932584502,6684.557915,1.031511297,0.113044223
13.36002383,4137.945584,1.081309454,0.154416421
16.39834827,3179.748499,1.482555715,0.214508715
13.79716725,4622.645239,1.189380039,0.157629022
11.49495722,6491.82389,1.293517354,0.141916282
12.16620501,3236.717091,1.000255824,0.162542011
-3.315370687,5507.631887,-0.02231624,0.021401416
3.388949862,3506.915104,-0.163480557,0.030989476
7.31987715,4429.832415,0.747493301,0.118282906
-1.230545715,3105.755884,0.242215098,0.089902538
10.37633864,7078.250945,1.316456247,0.140832995
3.072458421,4259.379181,0.253282657,0.066535538
1.746272926,6159.145747,0.258167614,0.037281778
1.07422406,3201.078976,0.097428095,0.068681971
13.19520811,5908.373337,0.97524672,0.112555375
9.684158003,6432.901601,0.824667242,0.091226842
2.341216833,3116.186192,0.168866319,0.076829694
5.513505434,2471.856704,-0.027930847,0.059657851
6.786739272,6065.363681,0.958325011,0.117633799
15.11817397,3968.47269,1.325057323,0.18253093
7.795159475,2433.231604,0.214542598,0.088444978
9.739475055,9787.759976,0.855486584,0.038186452
19.00855635,3725.329692,1.242674671,0.173452323
12.36250174,3213.141817,1.113943799,0.175117298
1.021069536,3301.243957,-0.130994334,0.038784134
8.575665364,3552.972222,0.874957258,0.144811997
14.34444839,7258.474796,1.336550145,0.131440243
6.212513488,6906.424654,0.853797482,0.089958958
2.216452622,2709.954275,0.452523817,0.119099422
3.864568039,3920.787728,-0.009511945,0.040377941
1.908820346,7555.023893,0.267432796,0.015099235
0.130556384,5542.172916,0.073269702,0.027626184
12.54880385,4912.687987,1.265602407,0.164129013
9.980831615,5296.137625,0.879301476,0.116112327
12.61015108,2828.913772,1.092794369,0.179943861
12.16444028,2763.917189,0.86778383,0.153499114
9.941415391,10276.25724,1.157360296,0.066300127
-1.275924551,2072.380435,-0.004015751,0.077049109
0.771995056,6972.790787,0.296672283,0.030844974
8.400811023,8520.647582,1.181476386,0.100670072
9.731759948,3843.431326,0.664524272,0.114766069
12.76539898,8589.800622,1.673613744,0.152109336
11.1881809,2109.724488,0.705482503,0.147509171
7.230430233,3695.233892,0.503392341,0.101313385
4.116023821,7595.239216,0.637023063,0.055574681
10.59470393,1537.232663,0.897451339,0.180675905
10.9135917,3057.205902,0.781395684,0.139934175
10.47641345,5167.315707,0.968891358,0.128612779
11.47163501,4820.855903,0.879275383,0.121473361
8.836522764,1362.763613,0.371221092,0.122287965
7.735897546,6066.272798,0.821340013,0.098444223
9.358142476,4103.919511,0.852831566,0.13362295
8.146017339,3539.205988,0.77024594,0.134391609
0.566767521,3586.753557,-0.072291297,0.043325133
2.703597094,6271.152124,-0.207508281,-0.020955995
9.623163278,4250.206899,0.524905652,0.091935833
3.518188552,5154.793618,0.645265252,0.097635399
16.4952582,4924.625009,1.565607342,0.196032801
11.64927386,2588.407571,0.759717596,0.143410562
7.756821788,4832.974411,0.564841134,0.088751951
15.58966477,6925.954106,1.727701837,0.183942977
0.388553202,3499.469728,0.263254192,0.081806511
15.61927635,7951.972826,1.634062206,0.152872947
1.234858367,6808.494407,0.308182572,0.033636908
12.48133542,4350.793534,1.082026605,0.153140699
-4.815269025,3482.90055,-0.333675193,0.01963323
8.030917587,5902.671515,0.776955588,0.095698569
17.14810803,6128.72715,1.17810413,0.128109783
9.622495363,3504.632665,0.899882997,0.146843409
4.662839339,5044.801507,0.408364459,0.071032085
4.684019951,4756.514056,0.559437501,0.092983177
-1.762770001,1608.02075,-0.082613936,0.078336498
6.247517442,7276.387677,0.867306366,0.085825077
12.22297959,7013.321081,1.139713059,0.115483152
1.373879534,910.5329815,-0.008526896,0.093299605
8.817709538,3821.74327,1.05469515,0.162293467
5.049559195,7700.614814,0.680076219,0.059935933
2.323810086,5818.481367,0.640422973,0.088283199
15.67580871,9327.383972,1.757708537,0.145201404
7.529183966,6881.3812,0.83372662,0.087506012
11.19747592,6551.211353,1.041197692,0.112456364
9.135170451,5175.588323,0.887967393,0.120062962
8.737571177,6098.286282,0.856158223,0.100759837
6.659845017,2860.873487,0.464548817,0.110983502
11.70897142,6956.241782,1.029507979,0.10409194
0.824634976,5973.452976,0.063258739,0.019310051
15.53478747,6511.272668,1.285655637,0.137065622
4.500287269,4946.768155,0.897679697,0.130188884
6.071332137,4716.332902,0.629606995,0.101416814
9.514242444,6041.749869,1.175035529,0.137617789
11.21149476,7576.318639,1.277813274,0.124344984
7.878674739,3377.786103,0.802402602,0.140099708
9.926624827,3008.416116,0.481293893,0.107836472
4.529082737,7364.94503,0.855701864,0.08477968
11.2456455,5386.311148,1.209754701,0.152407797
-0.409439637,4232.395189,0.086092791,0.05223181
5.342644269,7299.309108,0.286808319,0.016943211
7.474025845,2730.161467,0.531422865,0.121089882
2.639905936,4974.032279,0.443556454,0.077039098
14.41049999,5418.73609,1.311699138,0.160756057
